imdb_id,title,type,rating,numVotes,genres,isAdult
tt0790686,Mirrors,movie,6.1,103350,"Horror,Mystery",0
tt8690890,Meteor Garden,tvSeries,8.1,3067,"Drama,Romance",0
tt7248144,En affære,movie,5.5,1609,"Drama,Thriller",0
tt11423784,The Disciple,movie,7.2,1426,"Drama,Music",0
tt6811236,Parfum,tvSeries,7.1,7562,"Drama,Thriller",0
tt5966882,The K2,tvSeries,7.8,4164,"Drama,Romance,Thriller",0
tt11390036,A Fall from Grace,movie,5.9,13018,"Drama,Fantasy,Thriller",0
tt8686106,Quicksand,tvMiniSeries,7.5,17967,"Crime,Drama",0
tt0900387,Suite Française,movie,7,24420,"Drama,Romance,Thriller",0
tt7957694,The Last Summer,movie,5.6,11768,"Comedy,Romance",0
tt4839610,We Bare Bears,tvSeries,7.9,12542,"Adventure,Animation,Comedy",0
tt3256226,IO,movie,4.7,31998,"Adventure,Drama,Sci-Fi",0
tt1736341,Borgia,tvSeries,7.8,6177,"Biography,Drama,History",0
tt1210042,Brooklyn's Finest,movie,6.7,61534,"Action,Crime,Drama",0
tt9849210,Biohackers,tvSeries,6.8,6223,"Drama,Sci-Fi,Thriller",0
tt14404280,Homunculus,movie,5.6,1546,"Drama,Fantasy,Mystery",0
tt3225270,Noragami,tvSeries,7.9,12035,"Action,Adventure,Animation",0
tt8976576,Vampires vs. the Bronx,movie,5.6,8181,"Comedy,Horror",0
tt5566790,A Futile and Stupid Gesture,movie,6.8,14431,"Biography,Comedy",0
tt5324116,Swedish Dicks,tvSeries,6.8,2960,"Comedy,Crime",0
tt0440803,Shutter,movie,7.1,42065,"Horror,Mystery,Thriller",0
tt3704700,Brain on Fire,movie,6.6,18922,"Biography,Drama",0
tt8078816,Bap Jal Sajuneun Yeppeun Nuna,tvSeries,8.1,4127,"Drama,Romance",0
tt2463208,The Adam Project,movie,,,"Action,Adventure,Sci-Fi",0
tt9039142,No Good Nick,tvSeries,6,2363,"Comedy,Family",0
tt5968274,The Angel,movie,6.6,12686,"Drama,Thriller",0
tt13229964,Gojira shingyura pointo,tvSeries,7.1,117,"Action,Adventure,Animation",0
tt4816058,Dragons: Race to the Edge,tvSeries,8.3,5042,"Action,Adventure,Animation",0
tt11301886,Rebel Ridge,movie,,,"Action,Thriller",0
tt13634872,Gwimul,tvSeries,8.2,538,"Drama,Mystery,Thriller",0
tt7133686,Next Gen,movie,6.6,15015,"Action,Adventure,Animation",0
tt4859168,Then Came You,movie,7,10458,"Adventure,Comedy,Drama",0
tt1486185,Red Riding Hood,movie,5.4,109012,"Fantasy,Horror,Mystery",0
tt3729898,Hap and Leonard,tvSeries,7.7,6913,"Crime,Drama,Mystery",0
tt8354582,Deadly Switch,movie,4.5,1071,"Mystery,Thriller",0
tt8598690,Falsa Identidad,tvSeries,7.2,231,"Crime,Drama,Thriller",0
tt6964940,Skater Girl,movie,,,"Drama,Family,Sport",0
tt1831164,Leyla ile Mecnun,tvSeries,9.1,90113,"Adventure,Comedy,Drama",0
tt8393332,El silencio de la ciudad blanca,movie,5.2,4486,"Action,Adventure,Crime",0
tt11284280,Kadaver,movie,5.1,7774,"Drama,Horror,Thriller",0
tt0347618,Neko no ongaeshi,movie,7.2,50980,"Adventure,Animation,Comedy",0
tt1764183,Arbitrage,movie,6.6,50733,"Drama,Thriller",0
tt13045890,Kagittan Hayatlar,movie,6.7,9677,Drama,0
tt0430308,Get Rich or Die Tryin',movie,5.4,44660,"Biography,Crime,Drama",0
tt7458762,Le chant du loup,movie,6.9,14701,"Action,Adventure,Sci-Fi",0
tt0962826,Black Lagoon,tvSeries,8,12769,"Action,Adventure,Animation",0
tt6903284,Nightflyers,tvSeries,5.9,12013,"Drama,Horror,Mystery",0
tt13269670,Xin shen bang: Ne Zha chong sheng,movie,6.8,1867,"Action,Animation,Fantasy",0
tt8836988,Avengement,movie,6.6,12485,"Action,Crime",0
tt9319668,1899,tvSeries,,,"Drama,History,Horror",0
tt6958014,Duck Butter,movie,5.3,3419,"Comedy,Drama,Romance",0
tt0159881,Jeopardy!,tvSeries,8.2,6339,Game-Show,0
tt7371896,Traitors,tvSeries,6.6,2438,Thriller,0
tt14611368,Trippin' with the Kandasamys,movie,5.3,146,"Comedy,Romance",0
tt1645131,Romeo & Juliet,movie,5.8,11291,"Drama,Romance",0
tt12411074,Paranormal,tvSeries,8.5,68671,"Drama,Fantasy,Horror",0
tt10482560,Kipo and the Age of Wonderbeasts,tvSeries,8.4,3711,"Action,Adventure,Animation",0
tt0104652,Kurenai no buta,movie,7.7,80690,"Adventure,Animation,Comedy",0
tt2273657,True Story,movie,6.3,65219,"Biography,Crime,Drama",0
tt13454122,Arlo the Alligator Boy,tvMovie,6.7,668,"Adventure,Animation,Comedy",0
tt5929654,Think Like a Dog,movie,5.2,1266,"Comedy,Drama,Family",0
tt0460780,In the Name of the King: A Dungeon Siege Tale,movie,3.8,44807,"Action,Adventure,Fantasy",0
tt5316540,Close,movie,5.7,22256,"Action,Drama,Thriller",0
tt7913450,Soundtrack,tvSeries,6.8,1844,"Drama,Musical",0
tt13207736,Monster: The Jeffrey Dahmer Story,tvMiniSeries,,,"Biography,Crime,Drama",0
tt2097307,Hit and Run,movie,6.1,34971,"Action,Adventure,Comedy",0
tt5770788,Sick Note,tvSeries,6.8,6324,"Comedy,Crime",0
tt3114390,Kiru ra kiru: KILL la KILL,tvSeries,7.9,11619,"Action,Animation,Comedy",0
tt9354842,To All the Boys: P.S. I Still Love You,movie,6,31232,"Comedy,Drama,Romance",0
tt7923710,Naui Ajusshi,tvSeries,9.1,3618,"Drama,Family",0
tt11147852,Dorohedoro,tvSeries,8.2,5704,"Action,Animation,Comedy",0
tt11937662,Control Z,tvSeries,6.9,5240,"Drama,Thriller",0
tt8168678,Le chalet,tvSeries,7,6193,"Drama,Mystery,Thriller",0
tt12851396,Trollhunters: Rise of the Titans,movie,,,"Action,Adventure,Animation",0
tt0062430,Valley of the Dolls,movie,6,7647,"Drama,Music,Romance",0
tt8021824,The Innocents,tvSeries,6.3,5345,"Drama,Horror,Mystery",0
tt10875696,Marianne,tvSeries,7.5,12495,"Drama,Horror,Mystery",0
tt5246902,Blood Brother,movie,4.4,877,"Action,Crime,Drama",0
tt5155780,The Discovery,movie,6.3,30791,"Drama,Romance,Sci-Fi",0
tt0495212,Hellsing Ultimate,tvMiniSeries,8.3,20469,"Action,Animation,Fantasy",0
tt1950235,Let It Snow,movie,5.8,18657,"Comedy,Romance",0
tt0063929,Monty Python's Flying Circus,tvSeries,8.8,68701,Comedy,0
tt5913798,Wounds,movie,4,16854,"Drama,Horror,Mystery",0
tt13676344,Shuumatsu no Valkyrie,tvSeries,,,"Action,Adventure,Animation",0
tt7716120,Und morgen die ganze Welt,movie,6,1511,"Crime,Drama,Romance",0
tt3276924,Heist,movie,6.1,28620,"Action,Crime,Drama",0
tt5539054,You Get Me,movie,4.7,11927,"Crime,Drama,Romance",0
tt0094517,Mystery Science Theater 3000,tvSeries,8.5,23205,"Comedy,Sci-Fi",0
tt3685236,Ibiza,movie,5.2,16131,"Comedy,Romance",0
tt4955480,Great News,tvSeries,7.1,5748,Comedy,0
tt3900614,Odd Squad,tvSeries,6.5,908,"Action,Adventure,Comedy",0
tt5580664,Voltron: Legendary Defender,tvSeries,8.1,7890,"Action,Adventure,Animation",0
tt1193631,Step Up 3D,movie,6.2,56249,"Drama,Music,Romance",0
tt6952960,The Kindergarten Teacher,movie,6.7,13595,"Drama,Thriller",0
tt6385540,Hilda,tvSeries,8.6,7696,"Adventure,Animation,Comedy",0
tt4155534,Animal Crackers,movie,5.8,2742,"Adventure,Animation,Comedy",0
tt5332206,Sigeuneol,tvSeries,8.6,4759,"Crime,Drama,Fantasy",0
tt5721172,The Worst Witch,tvSeries,7.3,2011,"Family,Fantasy",0
tt2275990,The Bletchley Circle,tvSeries,7.9,11127,"Crime,Drama,Mystery",0
tt6807662,The New Legends of Monkey,tvSeries,6.5,3787,"Action,Adventure,Comedy",0
tt8690728,Goblin Slayer,tvSeries,7.5,5409,"Action,Adventure,Animation",0
tt1545304,Desperados,movie,5.2,9090,"Comedy,Romance",0
tt13567480,Death to 2020,tvSpecial,6.8,34145,Comedy,0
tt7741824,The Boss Baby: Back in Business,tvSeries,6.5,2651,"Adventure,Animation,Comedy",0
tt12567088,Raat Akeli Hai,movie,7.3,15713,"Crime,Drama,Mystery",0
tt3262990,Brotherly Love,movie,6.7,1748,Drama,0
tt14596414,Yi Guyeokui Michin X,tvSeries,8.5,69,"Comedy,Romance",0
tt10888876,Love & Anarchy,tvSeries,7.4,6492,"Comedy,Drama,Romance",0
tt9628244,DC Super Hero Girls,tvSeries,7.1,867,"Action,Adventure,Animation",0
tt10574558,Midnight Mass,tvSeries,,,"Action,Drama,Horror",0
tt7584702,Wake Up,movie,5,2773,"Action,Crime,Thriller",0
tt5884792,Disjointed,tvSeries,6.8,9172,Comedy,0
tt6136644,Unité 42,tvSeries,7,1908,"Crime,Drama,Thriller",0
tt9817298,Selling Sunset,tvSeries,6.3,3537,Reality-TV,0
tt9701940,Fear Street 2,movie,,,"Horror,Mystery",0
tt0101143,Men Behaving Badly,tvSeries,7.7,7448,Comedy,0
tt12151820,The Yinyang Master,movie,6.4,1798,"Action,Adventure,Drama",0
tt6256484,Dangshini Jamdeun Saie,tvSeries,8.4,4757,"Comedy,Drama,Fantasy",0
tt3824458,Tangerine,movie,7.1,28211,"Comedy,Crime,Drama",0
tt12996154,Untitled 365 Days Sequel,movie,,,"Drama,Romance",0
tt5112578,Super Dark Times,movie,6.6,20537,"Crime,Drama,Horror",0
tt13357124,Gokushufudo,tvSeries,7.3,1984,"Action,Animation,Comedy",0
tt12305696,Sniper: Assassin's End,video,5.4,1510,"Action,Thriller",0
tt4180560,Otherhood,movie,6.1,9897,Comedy,0
tt10324144,Article 15,movie,8.2,25580,"Crime,Drama,Mystery",0
tt11680468,Great Pretender,tvSeries,8,3088,"Action,Adventure,Animation",0
tt5893332,Sandy Wexler,movie,5.2,15341,Comedy,0
tt5723286,Wheelman,movie,6.4,18348,"Action,Crime,Thriller",0
tt7737528,Kate,movie,,,"Action,Adventure,Crime",0
tt4844150,A Babysitter's Guide to Monster Hunting,movie,5.4,3270,"Comedy,Family,Fantasy",0
tt4882376,First They Killed My Father,movie,7.2,16539,"Biography,Drama,History",0
tt3696720,Ascension,tvMiniSeries,7.2,17792,"Drama,Sci-Fi",0
tt14482414,Raketsonyeondan,tvSeries,8.4,36,"Comedy,Drama,Sport",0
tt0948103,Tengen toppa gurren lagann,tvSeries,8.3,15326,"Action,Adventure,Animation",0
tt6467294,Somewhere Between,tvSeries,6.2,5006,"Drama,Mystery,Sci-Fi",0
tt6704898,Elisa y Marcela,movie,6.6,3828,"Biography,Drama,Romance",0
tt2386237,Malevolent,movie,4.8,11293,"Horror,Mystery,Thriller",0
tt6760876,Wasp Network,movie,5.9,8851,"Crime,Drama,Thriller",0
tt10147520,Los favoritos de Midas,tvMiniSeries,6.6,3360,"Crime,Drama,Thriller",0
tt5640450,ARQ,movie,6.4,36198,"Action,Sci-Fi,Thriller",0
tt7073710,What Keeps You Alive,movie,5.7,7225,"Horror,Thriller",0
tt5839454,Paranoid,tvMiniSeries,6.7,7194,"Crime,Drama,Mystery",0
tt8575476,Hache,tvSeries,6.5,1295,"Crime,Drama,Thriller",0
tt1497609,Vexed,tvSeries,7.3,3185,"Comedy,Crime,Mystery",0
tt8535968,Systemsprenger,movie,7.8,11023,Drama,0
tt9308682,The Liberator,tvMiniSeries,7.6,5006,"Action,Animation,Drama",0
tt5688996,Alex Strangelove,movie,6.3,15609,"Comedy,Drama,Romance",0
tt6714432,The Loud House,movie,,,"Action,Adventure,Animation",0
tt0114720,Tremors II: Aftershocks,video,6,27188,"Action,Comedy,Horror",0
tt13660958,Pretend It's a City,tvMiniSeries,8.1,5573,"Biography,Comedy,Documentary",0
tt1334553,The Perfect Host,movie,6.8,25780,"Comedy,Crime,Thriller",0
tt0290223,Inuyasha,tvSeries,7.9,14930,"Action,Adventure,Animation",0
tt11904786,Love on the Spectrum,tvSeries,8.5,3182,"Documentary,Reality-TV,Romance",0
tt14111734,Operation Varsity Blues: The College Admissions Scandal,movie,7,6284,"Crime,Documentary,Drama",0
tt3398268,Omoide no Mânî,movie,7.7,34729,"Animation,Drama,Family",0
tt8246392,Furie,movie,5.6,2313,"Drama,Horror,Thriller",0
tt9642938,Unsolved Mysteries,tvSeries,7.3,7920,"Crime,Documentary,Mystery",0
tt8130968,Badla,movie,7.8,23814,"Crime,Drama,Mystery",0
tt9460858,La valla,tvSeries,6.9,2801,"Drama,Sci-Fi",0
tt0023427,Scarface,movie,7.8,25905,"Action,Crime,Drama",0
tt7605074,Liu lang di qiu,movie,6,27832,"Action,Adventure,Sci-Fi",0
tt3469052,Byeol-e-seo on geu-dae,tvSeries,8.2,9708,"Comedy,Drama,Fantasy",0
tt13271834,Run On,tvSeries,7.7,1420,"Drama,Romance",0
tt6402468,Blood Red Sky,movie,,,"Action,Horror,Thriller",0
tt10311932,Alguien tiene que morir,tvMiniSeries,6.3,3758,"Crime,Drama,Thriller",0
tt13837672,Crime Scene: The Vanishing at the Cecil Hotel,tvSeries,5.9,14500,"Crime,Documentary,Mystery",0
tt12057106,Tower of God,tvSeries,7.8,3784,"Action,Adventure,Animation",0
tt3621796,Fate/stay night: Unlimited Blade Works,tvSeries,8,6531,"Action,Animation,Fantasy",0
tt13044528,La Révolution,tvSeries,6.5,4715,"Action,Adventure,Drama",0
tt9860728,Falling Inn Love,movie,5.6,16664,"Comedy,Romance",0
tt5669272,Wet Hot American Summer: Ten Years Later,tvMiniSeries,6.9,7601,Comedy,0
tt7736558,Wizards,tvMiniSeries,8.2,2458,"Action,Adventure,Animation",0
tt5493944,The Little Mermaid,movie,4.2,8409,"Adventure,Drama,Fantasy",0
tt10324166,Unbreakable Kimmy Schmidt: Kimmy vs the Reverend,tvMovie,7,4065,"Adventure,Comedy,Mystery",0
tt2948790,Return to Sender,movie,5.1,12463,"Drama,Thriller",0
tt5706996,Girlboss,tvSeries,7,15981,Comedy,0
tt12502782,Shaman King,tvSeries,7.9,337,"Action,Adventure,Animation",0
tt2176165,Anazâ,tvSeries,7.6,12030,"Animation,Drama,Horror",0
tt8237172,Gundala,movie,6.2,3913,"Action,Adventure,Drama",0
tt6710836,Spirit Riding Free,tvSeries,6.6,857,"Action,Adventure,Animation",0
tt11097384,Spaceman of Bohemia,movie,,,"Adventure,Drama,Sci-Fi",0
tt6495756,Ingobernable,tvSeries,7.2,2793,"Crime,Drama,Mystery",0
tt5034266,Our Souls at Night,movie,6.9,12077,"Drama,Romance",0
tt1297754,Republic of Doyle,tvSeries,7.3,3476,"Comedy,Crime,Drama",0
tt11499506,La belva,movie,5.2,3715,"Action,Crime,Drama",0
tt4080956,A Prayer Before Dawn,movie,6.9,21418,"Action,Biography,Crime",0
tt5766194,Pooreun Badaui Junsul,tvSeries,8.1,6197,"Comedy,Fantasy,Romance",0
tt0266465,A Man Apart,movie,6.1,45661,"Action,Crime,Drama",0
tt9239888,Lo spietato,movie,6.2,5433,"Crime,Drama",0
tt4136774,El ministerio del tiempo,tvSeries,8.2,4564,"Adventure,Comedy,Fantasy",0
tt2069441,Mirai nikki,tvSeries,7.6,15013,"Action,Animation,Drama",0
tt0495596,Gedo senki,movie,6.4,36598,"Adventure,Animation,Fantasy",0
tt5337806,Charité,tvSeries,7.8,2792,"Drama,History",0
tt8178486,Earthquake Bird,movie,5.9,13068,"Crime,Drama,Mystery",0
tt1279024,Toradora!,tvSeries,8,11501,"Animation,Comedy,Drama",0
tt1798188,Kokuriko-zaka kara,movie,7.4,37742,"Animation,Drama,Family",0
tt3243098,Sangsogjadeul,tvSeries,7.5,8193,"Comedy,Drama,Romance",0
tt7608238,Wanderlust,tvSeries,7.1,4695,Drama,0
tt6333104,Hot Girls Wanted: Turned On,tvMiniSeries,6.7,2017,Documentary,0
tt10973800,Equinox,tvSeries,6.1,5128,"Drama,Fantasy,Mystery",0
tt8201170,The Perfect Date,movie,5.8,34495,"Comedy,Romance",0
tt1772752,A.N.T. Farm,tvSeries,5.1,6217,"Comedy,Drama,Family",0
tt13316746,Aunty Donna's Big Ol' House of Fun,tvSeries,8,4997,Comedy,0
tt11698630,Loco por ella,movie,6.6,4318,"Comedy,Romance",0
tt13314558,Day Shift,movie,,,"Comedy,Fantasy",0
tt6838918,Vault,movie,5.5,2028,"Action,Crime,Drama",0
tt1772264,Eliza Graves,movie,6.8,52809,"Drama,Horror,Thriller",0
tt9145880,Joahamyeon Ullineun,tvSeries,7.1,3488,"Comedy,Drama,Romance",0
tt0421482,Winx Club,tvSeries,6.1,4586,"Action,Adventure,Animation",0
tt5320160,Degrassi: Next Class,tvSeries,6.9,2798,"Drama,Romance",0
tt7256866,Father of the Year,movie,5.2,10420,Comedy,0
tt6048930,Naked,movie,5.4,17954,"Comedy,Fantasy,Romance",0
tt11755260,The Daily Life of the Immortal King,tvSeries,7.7,294,"Adventure,Animation",0
tt4086018,Charming,movie,5.6,3057,"Adventure,Animation,Comedy",0
tt5912454,Blue Jay,movie,7.3,15424,"Drama,Romance",0
tt7448180,The Debt Collector,movie,5.8,6386,"Action,Comedy",0
tt11276598,Pets United,movie,3.8,2090,"Adventure,Animation,Comedy",0
tt2625810,Into the Forest,movie,5.8,19645,"Drama,Thriller",0
tt1712192,Message from the King,movie,6.4,14755,"Action,Crime,Drama",0
tt13443470,Wednesday,tvSeries,,,"Comedy,Family,Fantasy",0
tt1966385,City of Tiny Lights,movie,5.5,2111,"Crime,Drama,Mystery",0
tt6623682,Rebecka Martinsson,tvSeries,7.2,2291,"Crime,Drama,Mystery",0
tt1754656,Le Petit Prince,movie,7.7,58043,"Adventure,Animation,Drama",0
tt3654796,Creep 2,movie,6.5,21167,"Crime,Drama,Horror",0
tt10011298,Dragon's Dogma,tvSeries,6.3,2616,"Action,Adventure,Animation",0
tt7608028,The Open House,movie,3.2,31999,"Horror,Thriller",0
tt0976192,The Spectacular Spider-Man,tvSeries,8.2,11081,"Action,Adventure,Animation",0
tt6467482,La Mante,tvMiniSeries,7.4,11870,"Crime,Drama,Thriller",0
tt12808182,The Last Mercenary,movie,,,"Action,Comedy",0
tt4693358,OtherLife,movie,6.3,14687,"Crime,Drama,Mystery",0
tt3120280,Sierra Burgess Is a Loser,movie,5.8,36118,"Comedy,Drama,Romance",0
tt9587732,Jugar con Fuego,tvSeries,5.9,727,Drama,0
tt8758086,Mercy Black,movie,4.9,2974,"Horror,Mystery,Thriller",0
tt5168832,After Porn Ends 2,movie,5.5,2465,Documentary,0
tt5797194,W - Du gaeui segye,tvSeries,8.1,7200,"Drama,Fantasy,Romance",0
tt1781896,The Scorpion King 3: Battle for Redemption,video,3.7,8059,"Action,Adventure,Fantasy",0
tt8322592,Fast & Furious Spy Racers,tvSeries,5.5,1070,"Action,Animation,Crime",0
tt8855592,Rojst,tvSeries,6.9,2857,"Crime,Drama,Thriller",0
tt9058134,Kengan Ashura,tvSeries,8,3617,"Action,Animation",0
tt0185133,Yu yu hakusho,tvSeries,8.4,11876,"Action,Adventure,Animation",0
tt3472226,Kung Fury,short,8,56903,"Action,Comedy,Fantasy",0
tt0160184,D-Tox,movie,5.3,25276,"Crime,Thriller",0
tt6333060,Icarus,movie,7.9,41879,"Documentary,Sport",0
tt8069036,Bard of Blood,tvSeries,6.9,9194,"Action,Adventure,Drama",0
tt9050352,Le Bazar de la Charité,tvMiniSeries,7.7,3561,"Drama,History",0
tt0033563,Dumbo,movie,7.2,122008,"Adventure,Animation,Drama",0
tt11777040,Sanyangeui sigan,movie,6.3,4247,"Action,Crime,Drama",0
tt12393526,Bulbbul,movie,6.6,10108,"Drama,Horror,Mystery",0
tt7259746,Queer Eye,tvSeries,8.5,15807,Reality-TV,0
tt6233618,Unsolved,tvSeries,7.9,6887,"Biography,Crime",0
tt6063050,Acrimony,movie,5.8,8123,Thriller,0
tt7736544,3Below: Tales of Arcadia,tvSeries,7.7,4707,"Action,Adventure,Animation",0
tt7832848,Inside Man: Most Wanted,movie,5.6,3294,"Action,Crime,Thriller",0
tt14318430,Why Did You Kill Me?,movie,5.6,3093,"Crime,Documentary",0
tt1542768,True Memoirs of an International Assassin,movie,5.9,21168,"Action,Comedy,Crime",0
tt2317225,The Machine,movie,6.1,30310,"Action,Drama,Sci-Fi",0
tt7949606,The Last Czars,tvMiniSeries,7.3,6758,"Documentary,Drama,History",0
tt2576852,Kaguyahime no monogatari,movie,8,40717,"Adventure,Animation,Drama",0
tt7153034,The Bureau of Magical Things,tvSeries,6.7,986,"Fantasy,Mystery",0
tt1833285,Boss,tvSeries,8.1,17162,"Crime,Drama",0
tt8595766,Yeh Meri Family,tvSeries,9.1,21366,"Comedy,Drama,Family",0
tt10311562,#BlackAF,tvSeries,6.8,4062,Comedy,0
tt8750570,Sergio,movie,6.1,8668,"Biography,Drama,History",0
tt11958344,Nakitai watashi wa neko o kaburu,movie,6.7,6477,"Adventure,Animation,Family",0
tt0446755,The Painted Veil,movie,7.5,89788,"Drama,Romance",0
tt1878805,World Without End,tvMiniSeries,7,8177,"Drama,History,Romance",0
tt5097050,Chewing Gum,tvSeries,7.7,8059,Comedy,0
tt5197860,Tabula Rasa,tvSeries,8,8931,"Drama,Horror,Thriller",0
tt9077562,Hoops,tvSeries,6,4650,"Animation,Comedy,Sport",0
tt2210479,Berserk: Ougon Jidai-hen I - Haou no Tamago,movie,7.6,11097,"Action,Adventure,Animation",0
tt5670764,Watership Down,tvMiniSeries,7.2,5480,"Action,Adventure,Animation",0
tt0060153,Batman: The Movie,movie,6.5,30231,"Adventure,Comedy,Crime",0
tt7286916,The Dawn Wall,movie,8.1,16359,"Biography,Documentary,Sport",0
tt8917248,Znaki,tvSeries,6.2,1228,"Crime,Thriller",0
tt6445414,The Coldest Game,movie,6.2,9142,"History,Sport,Thriller",0
tt2888046,Yip Man 3,movie,7.1,50898,"Action,Biography,Drama",0
tt4295140,Chef's Table,tvSeries,8.5,13888,Documentary,0
tt5164438,The Starling,movie,,,"Comedy,Drama",0
tt7587604,Dynasty Warriors,movie,4.7,250,Action,0
tt10064124,Perdida,tvSeries,7.2,1911,"Crime,Drama,Mystery",0
tt1252370,The Real Housewives of Atlanta,tvSeries,4.3,3344,Reality-TV,0
tt8523028,Roped,movie,5.4,1081,"Drama,Romance",0
tt5923962,Gantz: O,movie,7.1,13216,"Action,Animation,Drama",0
tt5203748,13 Geboden,tvSeries,7,2040,"Crime,Mystery,Thriller",0
tt6076668,Hating Peter Tatchell,movie,7.5,244,Documentary,0
tt6010628,Zoe,movie,6.1,7976,"Romance,Sci-Fi",0
tt4592410,The Get Down,tvSeries,8.3,21325,"Drama,Music,Musical",0
tt4584326,Owari no serafu,tvSeries,7.5,4001,"Action,Adventure,Animation",0
tt14160660,X-Ray: Selected Satyajit Shorts,tvSeries,,,"Drama,Thriller",0
tt1136617,The Killer,movie,,,"Action,Crime,Drama",0
tt7549892,Aterrados,movie,6.5,12566,Horror,0
tt5692740,The Windsors,tvSeries,7.1,2313,Comedy,0
tt13456318,Persuasion,movie,,,"Drama,Romance",0
tt5059406,I Am the Pretty Thing That Lives in the House,movie,4.6,13486,"Drama,Horror,Mystery",0
tt12083014,Zero Chill,tvSeries,5.7,1017,"Comedy,Drama,Family",0
tt10098288,Roohi,movie,4.3,6357,"Comedy,Horror",0
tt11989890,David Attenborough: A Life on Our Planet,movie,9,27666,"Biography,Documentary",0
tt0477302,Extremely Loud & Incredibly Close,movie,6.9,98692,"Adventure,Drama,Mystery",0
tt7634766,Super Mario Bros.: The Movie,movie,,,"Action,Adventure,Animation",0
tt1778108,The Hour,tvSeries,8,9635,Drama,0
tt8510488,Christmas in the Wild,movie,6.1,12753,"Comedy,Drama,Romance",0
tt6244196,Elvis Presley: The Searcher,movie,7.7,1721,"Biography,Documentary,Music",0
tt13365348,Archive 81,tvSeries,,,"Drama,Horror,Sci-Fi",0
tt0115275,Moesha,tvSeries,5.8,3352,"Comedy,Drama,Family",0
tt6685272,The Repair Shop,tvSeries,8.7,1041,"Documentary,Reality-TV",0
tt0869977,Naissance des pieuvres,movie,6.7,10572,"Drama,Romance",0
tt8771910,Self Made: Inspired by the Life of Madam C.J. Walker,tvMiniSeries,7.3,9922,"Biography,Drama,History",0
tt4680240,Club de Cuervos,tvSeries,8.2,5092,"Comedy,Drama",0
tt9806192,J'ai perdu mon corps,movie,7.6,28249,"Animation,Drama,Fantasy",0
tt1613750,Kon-Tiki,movie,7.2,46823,"Adventure,Biography,Drama",0
tt2034031,Laggies,movie,6.4,42428,"Comedy,Drama,Romance",0
tt2391224,The Paradise,tvSeries,7.7,10743,Drama,0
tt10241238,Reality Z,tvSeries,5.4,2086,"Comedy,Horror",0
tt11054164,Yummy,movie,5.9,4047,"Action,Comedy,Horror",0
tt7042146,Carmen Sandiego,tvSeries,7.9,4602,"Action,Adventure,Animation",0
tt4132692,Between,tvSeries,6,8481,"Drama,Mystery,Sci-Fi",0
tt5121816,El bar,movie,6.3,24009,"Comedy,Horror,Thriller",0
tt5619658,Flowers,tvSeries,8.2,4566,"Comedy,Drama",0
tt7221090,Gore,movie,,,Drama,0
tt2124787,Final Girl,movie,4.7,15098,"Horror,Thriller",0
tt2314952,Comedians in Cars Getting Coffee,tvSeries,8.1,11314,"Animation,Comedy,Family",0
tt9724628,Get Even,tvSeries,6.5,1718,"Crime,Drama,Thriller",0
tt10933680,The Debt Collector 2,movie,5.8,3412,"Action,Comedy",0
tt9130542,Romaenseuneun Byulchaekboorok,tvSeries,8.1,3490,Romance,0
tt13610562,The Bubble,movie,,,Comedy,0
tt9877170,Malang - Unleash the Madness,movie,6.5,8943,"Action,Crime,Drama",0
tt4439120,Riaru onigokko,movie,6.1,5855,"Action,Drama,Fantasy",0
tt10508838,Zheng tu,movie,6.1,3346,"Action,Adventure,Fantasy",0
tt6987788,Nailed It!,tvSeries,7.4,4016,Reality-TV,0
tt13057984,The Platform,tvSeries,7,213,Drama,0
tt11053426,Life in Colour,tvMiniSeries,8.3,1781,Documentary,0
tt3387266,A United Kingdom,movie,6.9,15104,"Biography,Drama,History",0
tt4148744,PJ Masks,tvSeries,5.5,973,"Action,Adventure,Animation",0
tt2275743,"Berlin, I Love You",movie,4.6,2719,"Drama,Romance",0
tt11617848,50M2,tvSeries,7,4424,"Comedy,Drama,Thriller",0
tt4669264,Beirut,movie,6.5,19759,"Action,Crime,Drama",0
tt3530002,The Night Before,movie,6.4,67952,"Comedy,Fantasy",0
tt10525672,Serebryanye konki,movie,6.6,437,"Adventure,Drama,Family",0
tt8236556,Alhambeura Goongjeonui Chooeok,tvSeries,7.8,4155,"Drama,Romance,Sci-Fi",0
tt5129682,King Cobra,movie,5.6,8438,"Crime,Drama",0
tt6485666,Mersal,movie,7.8,29684,"Action,Thriller",0
tt6752992,Lazzaro felice,movie,7.5,16206,"Drama,Fantasy",0
tt0060665,A Man for All Seasons,movie,7.7,32194,"Biography,Drama,History",0
tt2937366,Little Evil,movie,5.7,19510,"Comedy,Horror",0
tt2652118,"Crouching Tiger, Hidden Dragon: Sword of Destiny",movie,6.1,18293,"Action,Adventure,Drama",0
tt9701942,Fear Street 3,movie,,,"Horror,Mystery",0
tt10914452,Il legame,movie,4.7,3011,"Drama,Horror,Thriller",0
tt4273292,Under the Shadow,movie,6.9,25227,"Drama,Fantasy,Horror",0
tt10883506,Yangguang puzhao,movie,7.6,6153,"Crime,Drama",0
tt13987620,Murder Among the Mormons,tvMiniSeries,7,4511,"Crime,Documentary,History",0
tt3799372,6 Years,movie,5.6,11914,"Drama,Romance",0
